PRICE,HOA,SQUARE_FEET,BEDS,BATHS,PROPERTY_TYPE,CITY,URL
1390000,,2025,4,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/40145-School-Ct-94538/home/1107109
1700000,,2102,3,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5254-Sabin-Ave-94536/home/2020654
1130000,,1595,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4447-Amador-Rd-94538/home/1057141
1218000,,1324,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/39603-Logan-Dr-94538/home/1643018
1072900,,1249,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/39525-Blacow-Rd-94538/home/1539930
1551000,,1933,4,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/39541-Sutter-Dr-94538/home/860833
1250000,,1337,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4934-Nelson-St-94538/home/1121313
1269000,,1387,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5483-Truman-Pl-94538/home/976269
1410000,21,1334,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5034-Eggers-Dr-94536/home/1266896
1216200,,1131,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/39460-Sundale-Dr-94538/home/1260058
1571000,18,2100,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5262-Waller-Ave-94536/home/1120837
1400000,,2100,5,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38840-Florence-Way-94536/home/1260078
1075000,,1620,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/39538-Blacow-Rd-94538/home/1603264
1530000,,1344,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4814-Mildred-Dr-94536/home/1263096
1550000,,2060,5,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4714-Serra-Ave-94538/home/1057098
520000,,1371,3,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/39602-Trinity-Way-94538/home/1992431
1201000,,1078,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/39279-Sundale-Dr-94538/home/1057568
1275000,,1204,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4488-Bidwell-Dr-94538/unit-307/home/1057992
1455060,21,1242,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5056-Lawler-Ave-94536/home/1056405
1728000,18,2086,4,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4886-Whitfield-Ave-94536/home/1055774
570000,323,1006,2,1.5,TOWNHOUSE,FREMONT,/CA/Fremont/5753-Birch-Ter-94538/home/584156
1158000,,1742,5,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38835-Bonnie-Way-94536/home/1442802
1100000,,1473,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4740-Quadres-Ct-94538/home/829929
1020000,202,1720,4,3.0,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/39822-Potrero-Dr-94560/home/1738739
440000,410,777,1,1.0,CONDO,NEWARK,/CA/Newark/39975-Cedar-Blvd-94560/unit-230/home/2035343
1660000,21,2103,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4850-Richmond-Ave-94536/home/1711198
915000,300,1503,3,3.0,CONDO,NEWARK,/CA/Newark/5608-Pandorea-Ter-94560/home/137576296
1600000,18,2443,4,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5061-Eggers-Dr-94536/home/1492102
1380000,,1364,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4938-Tenor-Ct-94538/home/2012361
1220000,,1472,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/40520-Verne-St-94538/home/673456
1500000,,1510,3,1.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4753-Natalie-Ave-94538/home/1108485
421000,403,777,1,1.0,CONDO,NEWARK,/CA/Newark/39975-Cedar-Blvd-94560/unit-232/home/1156451
600000,490,1360,2,2.0,CONDO,FREMONT,/CA/Fremont/39993-Fremont-Blvd-94538/unit-306/home/171727839
725000,514,1468,2,2.0,CONDO,FREMONT,/CA/Fremont/39951-Fremont-Blvd-94538/unit-214/home/126598536
1000008,202,1388,3,2.0,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/39882-Potrero-Dr-94560/home/1433785
1200000,,1720,4,3.0,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/39935-Potrero-Dr-94560/home/1156905
1158000,,1500,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/39632-Iolani-Ct-94538/home/1219491
1605000,,1728,4,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/39653-Whitecap-Way-94538/home/993790
560000,437,1071,2,2.0,CONDO,NEWARK,/CA/Newark/39997-Cedar-Blvd-94560/unit-150/home/1852315
1228000,,1278,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/39137-Sonora-Ct-94538/home/1280899
1340000,18,1362,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38330-Farwell-Dr-94536/home/1665663
1185000,,1515,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5047-Coco-Palm-Dr-94538/home/1054340
1335000,,1505,3,2.0,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/5633-Moores-Ave-94560/home/1679914
1801000,21,1722,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4719-Mayfield-Dr-94536/home/1876509
1535000,21,1662,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5375-Sayre-Ave-94536/home/1058239
1360000,,1750,4,4.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4847-Mildred-Dr-94536/home/1154591
1100000,,1324,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5402-Borgia-Rd-94538/home/2035199
1580000,,2185,4,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/117-Peony-Ct-94538/home/1507093
785000,320,1157,2,2.5,CONDO,FREMONT,/CA/Fremont/5661-Spry-Cmn-94538/home/655965
1385000,,1654,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5472-Butano-Park-Dr-94538/home/1157647
1300000,,1269,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4436-Amador-Rd-94538/home/1056952
1525000,,1840,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4939-Mansbury-St-94538/home/1467246
1080000,320,1309,3,3.0,TOWNHOUSE,FREMONT,/CA/Fremont/5501-Cosmos-Cmn-94538/home/1712934
1200000,,1151,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/40138-Besco-Dr-94538/home/1235856
1166000,,1131,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5423-Curtis-St-94538/home/1953353
655000,320,850,2,2.0,CONDO,FREMONT,/CA/Fremont/5521-Cosmos-Cmn-94538/unit-120/home/1318733
1065000,,1232,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/111-Poppy-Ct-94538/home/1805629
662000,320,850,2,2.0,CONDO,FREMONT,/CA/Fremont/5690-Caprice-Cmn-94538/unit-31/home/723831
1075000,,1036,3,1.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4588-De-Silva-St-94538/home/1868682
1300000,,1148,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4591-Piper-St-94538/home/1638331
510000,431,922,1,1.0,CONDO,FREMONT,/CA/Fremont/39993-Fremont-Blvd-94538/unit-205/home/167990104
725000,,1189,2,2.0,CONDO,FREMONT,/CA/Fremont/39767-Bissy-Cmn-94538/home/897327
660000,,1189,2,2.0,CONDO,FREMONT,/CA/Fremont/4079-Murray-Cmn-94538/unit-71/home/805939
1310000,18,1643,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38625-Farwell-Dr-94536/home/1899003
725000,,1360,2,2.0,CONDO,FREMONT,/CA/Fremont/39951-Fremont-Blvd-94538/unit-221/home/1598715
1650500,15,1635,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5353-York-Dr-94536/home/1899009
1250000,,1152,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4678-Boone-Dr-94538/home/1124220
1280000,,2311,5,4.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4238-Bidwell-Dr-94538/home/1649986
1291000,,1367,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4863-Phelan-Ave-94538/home/1651255
1528000,21,1544,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4444-Faulkner-Dr-94536/home/1824549
1270000,186,2234,4,3.5,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/5512-Azalea-Way-94560/home/95473305
1700000,21,2084,4,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4686-Eggers-Dr-94536/home/1917184
860000,234,1540,3,3.0,CONDO,NEWARK,/CA/Newark/37752-Taro-Ter-94560/home/112886043
1230000,18,1100,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37718-Elliot-St-94536/home/2034604
1010000,,1166,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4646-Westwood-Ave-94536/home/1711175
1390000,18,1800,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4345-Eggers-Dr-94536/home/1785409
1319400,143,1917,4,4.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4493-Morgan-Cmn-94536/home/22806894
1000000,234,1540,3,3.0,CONDO,NEWARK,/CA/Newark/37782-Taro-Ter-94560/home/112886128
1185000,,1370,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37639-Los-Arboles-Dr-94536/home/1788398
1200000,,1398,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4717-Beechwood-Ave-94536/home/1838312
1950000,21,2538,4,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38270-Glenmoor-Dr-94536/home/1052794
1755000,,2109,4,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37780-Glenmoor-Dr-94536/home/1824547
1666000,,1441,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4228-Patricia-St-94536/home/1642976
1500000,,1584,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4196-Eggers-Dr-94536/home/760100
1900000,,2329,4,3.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4315-Corrigan-Dr-94536/home/1857934
1530000,13,1915,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4271-Canfield-Dr-94536/home/1058260
1400000,,1610,5,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4447-Sloat-Rd-94538/home/1056895
5225000,,11744,32,16.0,MULTI_FAMILY_5,NEWARK,/CA/Newark/5366-St-Mark-Ave-94560/home/1372168
875000,,1065,3,1.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37055-Dondero-Way-94536/home/1899912
1005000,,1589,4,1.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4693-Central-Ave-94536/home/2032977
1330000,85,2054,4,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4915-Cliffrose-Ter-94536/home/805777
1225000,18,1496,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5152-Keystone-Dr-94536/home/1134821
1250000,186,2120,3,3.5,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/5508-Azalea-Way-94560/home/95473306
1249000,186,2405,4,3.5,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/38284-Luma-Ter-94560/home/95472799
1195000,185,2115,4,3.5,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/38232-Luma-Ter-94560/home/95472798
1780000,15,2591,5,3.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4414-Grover-Dr-94536/home/1897958
1235000,188,2234,4,3.5,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/38160-Luma-Ter-94560/home/95473980
1240000,,2234,4,4.0,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/38178-Luma-Ter-94560/home/95473976
1210000,186,2234,4,3.5,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/38224-Luma-Ter-94560/home/95472800
1530000,18,1682,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37763-Alta-Ct-94536/home/1299841
675000,,747,2,1.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37151-Towers-Way-94536/home/1616219
2920000,18,3454,4,5.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38686-Drexel-Ct-94536/home/1058267
1725000,,1767,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37467-Willowood-Dr-94536/home/1351699
1100000,,1080,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5070-Garden-Way-94536/home/1048123
880000,,1190,3,2.0,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/36662-Charles-St-94560/home/847753
1150000,233,2026,4,3.5,CONDO,NEWARK,/CA/Newark/37824-Taro-Ter-94560/home/108459912
1265000,186,2234,4,3.5,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/38008-Luma-Ter-94560/home/95473986
1000000,,1167,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37425-Rockwood-Dr-94536/home/1051998
1090000,,1079,3,1.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37647-Teakwood-Dr-94536/home/1552851
1070000,,1120,2,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4896-Los-Arboles-Pl-94536/home/1649826
1300000,,2654,4,3.0,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/36388-Swift-Ct-94560/home/530191
1150000,,1370,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37762-Los-Arboles-Dr-94536/home/1055417
1360000,18,1574,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37930-Logan-Dr-94536/home/858794
2420000,15,2152,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4327-Cognina-Ct-94536/home/1053780
1688000,,1795,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4156-Eggers-Dr-94536/home/1056012
2000000,22,1642,4,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4609-Mattos-Dr-94536/home/1828832
915000,,1540,3,3.0,CONDO,NEWARK,/CA/Newark/37768-Taro-Ter-94560/home/112885675
1155000,233,2026,4,3.5,CONDO,NEWARK,/CA/Newark/37802-Taro-Ter-94560/unit-39/home/112885874
970000,234,1540,3,3.0,TOWNHOUSE,NEWARK,/CA/Newark/37960-Luma-Ter-94560/home/108460621
1260000,,1119,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37440-Southwood-Dr-94536/home/799350
940000,,1126,3,2.0,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/5297-Ervin-Ct-94560/home/865560
1205000,186,2115,4,3.5,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/38038-Luma-Ter-94560/home/95473287
965000,234,1540,3,3.0,TOWNHOUSE,NEWARK,/CA/Newark/37984-Luma-Ter-94560/home/108578041
1280000,18,1092,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4980-Evans-Ave-94536/home/2023449
1850000,,4518,9,6.0,MULTI_FAMILY_5,FREMONT,/CA/Fremont/5284-Central-Ave-94536/home/1054495
1365000,,1652,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37721-Blacow-Rd-94536/home/1454525
1268000,18,1329,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5278-Keystone-Dr-94536/home/1986301
1400000,,2872,6,3.0,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/5259-Spencer-Ct-94560/home/951865
965000,234,1540,3,3.0,TOWNHOUSE,NEWARK,/CA/Newark/37830-Taro-Ter-94560/home/112885594
1075000,234,1873,3,3.5,CONDO,NEWARK,/CA/Newark/37808-Taro-Ter-94560/home/112886063
1200000,127,1662,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37699-Carriage-Circle-Cmn-94536/home/1664326
1725000,59,2054,4,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37497-Summer-Holly-Cmn-94536/home/1155090
2100000,21,2284,4,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4359-Lombard-Ave-94536/home/1350336
1765000,18,1763,4,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4430-Grover-Dr-94536/home/1053726
1365000,,1251,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4270-Corrigan-Dr-94536/home/1316956
1520000,,1593,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37065-Cabrillo-Dr-94536/home/1876443
645000,455,1330,3,2.0,CONDO,FREMONT,/CA/Fremont/36862-San-Pedro-Dr-94536/unit-1/home/1052165
1500000,85,1866,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37324-Chinaberry-Cmn-94536/home/1527282
1650000,16,2568,5,3.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4519-Eggers-Dr-94536/home/1828758
2021000,20,2308,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4339-Mattos-Dr-94536/home/1788644
1400000,125,1922,4,3.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4477-Morgan-Cmn-94536/home/22808917
1200000,,1166,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37762-Mosswood-Dr-94536/home/1541449
2005000,13,2517,4,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4395-Grover-Dr-94536/home/1051710
1450000,85,1866,4,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37317-Chinaberry-Cmn-94536/home/1926329
1750000,,2813,5,3.0,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/36348-Tunbridge-Dr-94560/home/1885402
875000,,747,2,1.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37275-Dondero-Way-94536/home/1788553
970000,,1933,4,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4940-Thornton-Ave-94536/home/1323615
853000,,990,2,1.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37182-Blacow-Rd-94536/home/2009425
1100000,,1540,4,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37438-Briarwood-Dr-94536/home/1051991
1488000,18,1270,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38218-Glenview-Dr-94536/home/1736583
1802021,18,1845,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4335-Nagle-Way-94536/home/2009461
1900000,22,2148,5,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37748-Alta-Ct-94536/home/1598572
1138000,,1394,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5029-Castlewood-Cmn-94536/home/2032994
1225000,127,1662,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5048-Castlewood-Cmn-94536/home/642762
1268000,18,1398,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37837-Farwell-Dr-94536/home/1073886
1201000,,996,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4396-Mowry-Ave-94538/home/1752833
1400000,,1766,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38119-Glendale-Dr-94536/home/1505466
920000,,1166,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4760-Central-Ave-94536/home/1597760
1410000,,1238,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4401-Glidden-Way-94536/home/1921559
1250000,21,1092,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/5169-Keystone-Dr-94536/home/1991601
1200000,127,1662,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37687-Carriage-Circle-Cmn-94536/home/1996767
1168800,,1272,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38785-Hygelund-Dr-94536/home/1948513
1505000,,1425,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38882-Le-Count-Way-94536/home/1335220
2102000,18,2266,4,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38647-Glenmoor-Dr-94536/home/1052639
1515000,,1700,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38798-Hygelund-Dr-94536/home/2033008
1420000,,1441,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38456-Garway-Dr-94536/home/1238708
1535000,,1456,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38452-Darnel-Ct-94536/home/760090
920000,400,1784,3,3.0,TOWNHOUSE,FREMONT,/CA/Fremont/4067-Bell-Ter-94536/unit-2/home/1665702
1675000,,1978,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38420-Dennis-Ct-94536/home/1426679
1220000,125,1529,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38545-Salinger-Ter-94536/home/1602020
1700000,15,2510,5,3.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/38647-Drexel-Ct-94536/home/1597810
1360000,191,1924,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4167-Bell-Cmn-94536/home/1878195
1625000,,1370,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4419-Richmond-Ave-94536/home/1601813
691000,377,1140,2,2.0,CONDO,FREMONT,/CA/Fremont/4635-Rothbury-Cmn-94536/unit-66/home/1335037
1668000,149,2154,4,3.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37423-Talamore-Cmn-94536/home/112886807
1248000,85,1387,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4406-Rustica-Cir-94536/home/587258
1530000,15,1648,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4333-Faulkner-Dr-94536/home/1694114
1000000,,1150,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/36163-San-Pedro-Dr-94536/home/1279277
1140000,,1163,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4745-El-Rey-Ave-94536/home/1050060
985000,,1163,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4758-Balboa-Way-94536/home/1785379
1375000,,2104,4,3.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4636-Alameda-Dr-94536/home/799222
610500,349,1008,2,1.5,CONDO,FREMONT,/CA/Fremont/4510-Thornton-Ave-94536/unit-3/home/1785320
895000,406,1460,3,2.5,TOWNHOUSE,FREMONT,/CA/Fremont/37074-Penzance-Cmn-94536/unit-7/home/1048858
716625,377,1140,2,2.0,CONDO,FREMONT,/CA/Fremont/37062-Penzance-Cmn-94536/unit-16/home/671724
705000,377,1140,2,2.0,CONDO,FREMONT,/CA/Fremont/4654-Devonshire-Cmn-94536/home/1736581
705000,,1930,3,2.0,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/36248-Worthing-Dr-94560/home/1177588
600000,265,969,2,1.5,TOWNHOUSE,FREMONT,/CA/Fremont/4640-Balboa-Way-94536/home/1909083
1550000,,1587,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37063-Shasta-St-94536/home/1958704
435000,349,724,1,1.0,CONDO,FREMONT,/CA/Fremont/4534-Thornton-Ave-94536/home/28829493
758000,349,1408,3,2.5,TOWNHOUSE,FREMONT,/CA/Fremont/4514-Thornton-Ave-94536/unit-1/home/1951662
435000,,724,1,1.0,CONDO,FREMONT,/CA/Fremont/4534-Thornton-Ave-94536/unit-18/home/1683107
1275000,,1795,4,2.0,MULTI_FAMILY_2_4,FREMONT,/CA/Fremont/37714-Argyle-Rd-94536/home/1299782
715000,,1111,3,1.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4713-Portola-Dr-94536/home/1454415
1150000,,1111,3,1.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/36483-Cabrillo-Dr-94536/home/1050974
1800000,149,2869,4,3.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37440-Talamore-Cmn-94536/home/112886318
1415000,,1587,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4415-Alameda-Dr-94536/home/1442656
730000,377,1140,2,2.0,CONDO,FREMONT,/CA/Fremont/37066-Penzance-Cmn-94536/home/533641
1275000,,1163,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4765-El-Rey-Ave-94536/home/1788618
740000,265,1166,3,1.5,TOWNHOUSE,FREMONT,/CA/Fremont/4672-Balboa-Way-94536/home/1598226
1650000,,1587,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37034-Shasta-St-94536/home/2004494
1450000,149,2422,4,3.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4446-Kennett-Ter-94536/home/112886495
650000,470,1050,2,2.0,CONDO,FREMONT,/CA/Fremont/4508-Merced-Cmn-94536/home/1921443
1190000,319,1845,4,4.0,CONDO,FREMONT,/CA/Fremont/4198-Central-Ave-94536/home/167265001
885000,406,1460,3,2.5,TOWNHOUSE,FREMONT,/CA/Fremont/4634-Devonshire-Cmn-94536/unit-27/home/1470152
828000,319,1161,2,2.0,CONDO,FREMONT,/CA/Fremont/37605-Pimento-Cmn-94536/home/167265004
1185000,,1429,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4659-Balboa-Way-94536/home/1932150
1117500,,1154,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4757-Granado-Ave-94536/home/1252730
1450000,,1587,4,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4530-Glenn-St-94536/home/1696861
1600000,,1707,4,2.0,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/5026-Nottingham-Ct-94560/home/1708029
1210000,85,1537,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37341-Trellis-Ter-94536/home/1437736
1325000,,1453,4,2.0,SINGLE_FAMILY_HOME,NEWARK,/CA/Newark/36288-Saxon-Ct-94560/home/860305
1090000,,1154,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4784-Cortez-Ave-94536/home/1373419
1325111,143,1480,3,2.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4472-Maybeck-Ter-94536/home/22682632
1630000,149,2154,4,3.5,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/37436-Talamore-Cmn-94536/home/112886298
1230000,,1136,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/36616-Bonito-Dr-94536/home/881876
1050000,,1148,3,2.0,SINGLE_FAMILY_HOME,FREMONT,/CA/Fremont/4788-La-Mesa-Ct-94536/home/1233304
